probe,F,symbol,known
11743069_a_at,3.047894726115922,PRPF38A,False
11749542_a_at,3.0464395139305327,SLC38A11,False
11726518_at,3.0460573050234956,PBX4,False
11739242_x_at,3.0460547550596018,NEMF,False
11731878_a_at,3.046026106604346,REC114,False
11747229_a_at,3.0459356405096027,ANKS1A,False
11732264_a_at,3.0458690968617943,OLFM2,False
11719228_a_at,3.045400316923359,CAMK1,False
11725844_at,3.043735531524594,SREK1IP1,False
11754712_a_at,3.0433123615553037,TBC1D10A,False
11754267_x_at,3.0426061394613426,HBA1,False
11717841_at,3.0395046091602476,ETNK1,False
11735035_a_at,3.038718886575645,GCSAM,False
11736207_a_at,3.037260950138368,PLXNC1,False
11731647_a_at,3.0369857826970406,SLC6A12,False
11731590_a_at,3.0368094469251767,ZNF576,False
11734089_a_at,3.0362822547793904,CBFA2T3,False
11718142_a_at,3.035150303556161,TTC27,False
11725159_a_at,3.0350066332571366,FBXW2,False
11730858_at,3.0348924240900423,ZC2HC1A,False
11722988_a_at,3.0337831324946443,BTAF1,False
11740932_a_at,3.033265268829861,CSF3R,False
11733145_at,3.0330453715713115,ZBTB14,False
11743301_a_at,3.0318966326925176,SRP72,False
11733715_a_at,3.0317111061856816,EXOC4,False
11744993_s_at,3.0297908267375036,SIRT7,False
11716417_a_at,3.0295762418301213,UNG,False
11716364_s_at,3.0294615508007547,ASNS,False
11744167_a_at,3.028678596359838,DPP3,False
11737803_a_at,3.0284406263304766,YIPF2,False
11717585_a_at,3.027438449184414,PSMD10,False
11717934_at,3.0266341393774865,DNAL4,False
11732391_a_at,3.0258959896037676,EHMT2,False
11737371_a_at,3.0252206462056925,HLCS,False
11748183_a_at,3.0250558382233117,PLEKHH1,False
11722759_a_at,3.0237872307802554,CAMSAP2,False
11753234_a_at,3.0224101977109963,TAMM41,False
11715610_a_at,3.0220542318060075,ARPC1A,False
11728208_a_at,3.021307807777703,ISY1,False
11753575_at,3.020871127321234,COQ7,False
11722640_s_at,3.02080077844715,SSBP3,False
11724224_a_at,3.020488400628973,AMPD2,False
11743718_a_at,3.0204573934119403,ZIK1,False
11753036_a_at,3.0202396416080797,ANKS1B,False
11716771_s_at,3.0202095784074405,LOC102724428,False
11726061_a_at,3.0199563322768417,LRRC4,False
11718360_s_at,3.0194162173252574,COIL,False
11738602_at,3.0189758134175424,SPINK9,False
11758481_s_at,3.0166826928176347,RAB3IP,False
11744274_at,3.0165741866448172,NDC80,False
11721821_a_at,3.016164170176927,SRPK2,False
11752050_x_at,3.0157708357727793,WDR44,False
11733084_a_at,3.0156738036913877,PALLD,False
11750109_a_at,3.0155174973976875,MYO18A,False
11745691_a_at,3.014127089288289,SEMA4D,False
11741645_a_at,3.0133321108002584,ATXN7L1,False
11752712_a_at,3.011998728813777,CEP128,False
11717925_s_at,3.011344671625269,YAP1,False
11748279_s_at,3.0104788814885524,TM7SF2,False
11763277_at,3.0103498529389885,DDX19B,False
11761928_at,3.009983857805,CPED1,False
11729640_at,3.0096547984753177,C12orf43,False
11756314_a_at,3.0096428034378597,GADD45G,False
11720773_x_at,3.008826268447997,DNAJC19,False
11738871_a_at,3.0072303942775935,MAPK1,False
11742724_x_at,3.007121627337586,STAT6,False
11755698_a_at,3.0069305633362347,PEX26,False
11746356_a_at,3.006784750832689,VNN2,False
11726021_s_at,3.0053376327730823,EEPD1,False
11743538_at,3.0045156591168958,DNAJC18,False
11742703_x_at,3.003855884345155,C17orf89,False
11727150_a_at,3.0034397313038768,PRICKLE1,False
11743624_a_at,3.002865064506368,TIMM22,False
11749261_a_at,3.002427419636282,TBCE,False
11725904_a_at,3.0017092774251553,ZNF502,False
11750101_a_at,3.0015356810240914,ALDH1A3,False
11718747_at,2.999524720590412,PCGF2,False
11725581_a_at,2.9992077429534065,TNK1,False
11732343_at,2.999135200360179,ZNF33A,False
11736751_at,2.9990607983175006,HTR2A,False
11753833_a_at,2.998911082489559,DYNLL1,False
11749004_a_at,2.9982367262114407,PEX6,False
11752106_x_at,2.997286170827718,CEACAM5,False
11763899_at,2.9972487648591177,SNORA70B,False
11732350_a_at,2.996317077385687,CCNA1,False
11746506_a_at,2.996100816947283,SPP1,False
11740041_at,2.9953585868739734,ATP10A,False
11728125_a_at,2.9953493032254697,GZMH,False
11721860_s_at,2.993455442160187,STX12,False
11728802_a_at,2.9928108810180634,PAPD5,False
11732902_x_at,2.9928009639026647,APOBEC3B,False
11743127_x_at,2.992511481970583,CHCHD10,False
11721062_s_at,2.9922089846212203,ARFGEF2,False
11759301_at,2.9920654728516456,MAPRE2,False
11721890_s_at,2.9917681446974442,ADGRL1,False
11715155_s_at,2.991632249378781,TUBB7P,False
11740284_a_at,2.99161860067852,ZFP2,False
11721064_a_at,2.991417545070509,ELP4,False
11726910_x_at,2.990718901529705,MRI1,False
11740586_a_at,2.9902236200441266,PTGFR,False
11762031_a_at,2.9893084552099256,UNC80,False
11753269_a_at,2.989011218415556,DSTYK,False
11756334_x_at,2.9885597913183495,ANXA3,False
11739984_a_at,2.9881365135780187,HAO1,False
11743809_x_at,2.987789074303192,WBP5,False
11733420_x_at,2.9876626699501783,ZNF563,False
11731066_x_at,2.986788942596836,GIMAP1,False
11757730_x_at,2.986708365300607,GDF15,False
11715784_s_at,2.9866745200223486,PRR4,False
11751905_a_at,2.9863190436703264,NID1,False
200025_PM_s_at,2.985675406217482,RPL27,False
11732892_at,2.9848513458042953,CHRNA10,False
11719290_at,2.9847736260871476,TMEM63A,False
11758572_s_at,2.9846639306600267,HELLS,False
11725211_a_at,2.9837916542533303,PLCXD1,False
11719921_s_at,2.9833405844775327,GM2A,False
11732222_s_at,2.9829848831079615,TVP23B,False
11745167_a_at,2.9824037933764864,DIAPH1,False
11761539_a_at,2.981835673280426,C20orf96,False
11759951_at,2.9818080427850373,ZNF599,False
11728536_a_at,2.981254004834286,MCC,False
11717485_a_at,2.980018626473689,MYDGF,False
11722928_a_at,2.9799976216304174,AP5Z1,False
11730743_a_at,2.9798769388812314,AKIRIN1,False
11757039_a_at,2.9795690156091603,XIAP,False
11736369_at,2.9778480301180754,MBOAT1,False
11742230_x_at,2.976869965208517,SUPT20HL1,False
11749588_a_at,2.9766571011749345,ALG3,False
11716130_a_at,2.974623205672227,FSTL3,False
11740163_at,2.97379139738806,FUT7,False
11727268_at,2.9721667475348434,ZBED3,False
11736458_x_at,2.97167124699671,KCNK6,False
11725762_a_at,2.9707645445801507,PELI3,False
11759898_at,2.9704779464006568,ECM2,False
11760975_at,2.970132112444011,SP2,False
11739791_at,2.9699220472960346,MOCS3,False
11722693_at,2.9695385757860393,ZMYM4,False
11740137_s_at,2.96759230128644,MCTP2,False
11755624_a_at,2.9674554492016343,MTFR2,False
11742582_at,2.967397594178119,OR4Q3,False
11752470_s_at,2.9660266310119225,EIF4B,False
11757243_s_at,2.966016216617265,FBXL20,False
11716580_s_at,2.965415977121984,CYSTM1,False
11727023_at,2.9632425218742515,TMEM64,False
11760413_x_at,2.9631154640622284,COPS6,False
11749236_x_at,2.961746823251787,CYP46A1,False
11758205_x_at,2.9596455635533587,CAPNS1,False
11757392_a_at,2.9579153321505056,LAMTOR4,False
11722688_a_at,2.9576370106208434,LIFR,False
11763278_s_at,2.9573667409377142,FGFR1OP2,False
11717813_a_at,2.9570834570227342,ST3GAL4,False
11723728_a_at,2.9570703715181725,CXorf57,False
11724254_x_at,2.9570699284669963,B3GNT3,False
11731099_a_at,2.9563396239001727,DNPH1,False
11742281_at,2.956160383198119,NAF1,False
11746560_a_at,2.9550395108575738,TREML1,False
11739233_a_at,2.9535731612151155,SAFB2,False
11744636_a_at,2.953082697916327,OPRL1,False
11751911_a_at,2.952872026451348,CDC42BPA,False
11736571_x_at,2.9528269643923974,WDR31,False
11725232_at,2.9524363524165107,ATP8B2,False
11725553_at,2.9523635205741994,UGT2A3,False
11719765_x_at,2.9507817325376964,CDK18,False
11742873_a_at,2.9498232757937046,CDH11,False
11715101_s_at,2.9496321414027595,HIST1H3G,False
11759715_at,2.9494371549746434,LRCH1,False
11723626_a_at,2.9470136744018562,ENHO,False
11759534_x_at,2.9466382471845676,TP53I11,False
11758638_s_at,2.9457487847466033,MKL2,False
11715161_s_at,2.94511811511576,KRTAP21-2,False
11738717_at,2.944648706165361,OR4C12,False
11720014_a_at,2.9443259383290923,ATM,False
11724107_s_at,2.944012524302737,MRPS31P5,False
11755469_x_at,2.9432085146357583,MCM7,False
11724714_a_at,2.9431267957448197,STK32B,False
11723588_at,2.942695835054372,RC3H1,False
11761348_at,2.942454388867439,SPATA7,False
11749678_a_at,2.9424440923084267,FAM120B,False
11755721_a_at,2.9424354886438606,ATP6V1G2,False
11760332_a_at,2.939870113916643,ZFAND2B,False
11751999_a_at,2.9383933879335897,UBAP2,False
11758767_a_at,2.938361492712379,SEL1L,False
11757050_x_at,2.93826802304999,TAGLN2,False
11724622_a_at,2.9377910026986136,HPN,False
11754890_x_at,2.9370163089671757,CPSF3L,False
11745773_a_at,2.9368827346172224,TNFRSF14,False
11739030_s_at,2.936485230067623,CLTC,False
11743829_a_at,2.935272690958232,PAM,False
11715715_x_at,2.9345140396619387,VOPP1,False
11735610_a_at,2.9344722109754104,RPS6KA5,False
11740708_x_at,2.9334098752151614,ACAD10,False
11730002_x_at,2.9329388732992836,NRTN,False
11743605_s_at,2.9324663395481587,VBP1,False
11719069_s_at,2.9318189233025675,HSPA13,False
11749375_a_at,2.931712737156792,VAMP1,False
11744010_x_at,2.9313194687826085,TMEM175,False
11733469_a_at,2.9312485919488047,TMEM164,False
11760392_s_at,2.931006613250961,SUGP2,False
11747047_a_at,2.930435490421039,MAP3K7CL,False
11733455_a_at,2.9302931774955194,SP4,False
11756292_a_at,2.92822020656098,CTSW,False
11746839_a_at,2.9274859582821886,SKIV2L,False
11727937_x_at,2.927015694263692,MSANTD3,False
11737890_x_at,2.9261670953821484,LAT2,False
11717982_a_at,2.9253304228825643,FBXL3,False
11749919_a_at,2.9251954007934793,GUCY1A3,False
11722677_a_at,2.925130086550472,STEAP3,False
11720953_x_at,2.924286297194745,PDCD5,False
11738937_x_at,2.923548614213982,SSX3,False
11717503_s_at,2.9231744883125725,NUB1,False
11755236_a_at,2.921709832019019,SLC17A2,False
11731096_at,2.9208015774173295,WNT10A,False
11754418_s_at,2.920599149094287,G3BP1,False
11742824_a_at,2.9204792990815216,TMEM199,False
11760507_at,2.9202937485488643,ELF2,False
11739151_a_at,2.919598701612239,TTYH3,False
11742774_a_at,2.9191857115650004,CCDC112,False
11734514_a_at,2.91889969649363,TEPP,False
11757210_x_at,2.9187980406025114,ASMTL-AS1,False
11718593_x_at,2.9182736620013876,RTN4,False
11752553_a_at,2.9182004503093366,FBXW12,False
11738736_at,2.917167575753188,OR5M8,False
11716148_a_at,2.916948345817992,TRAF3IP2,False
11757628_s_at,2.9160633273269605,TSPYL2,False
11723461_x_at,2.9156866083326305,NLE1,False
11723339_at,2.9146399843891073,CTSG,False
11756855_a_at,2.9140168411307665,GCNT2,False
11723493_a_at,2.913524582651431,SYNGAP1,False
11743437_a_at,2.912757345295748,EXO5,False
11760862_at,2.91220038146423,OLA1,False
11742474_a_at,2.911804489164956,CFAP157,False
11748205_a_at,2.911159936974726,ADGRE1,False
11730659_s_at,2.910903138414407,OXSM,False
11729234_at,2.9101254690720473,E2F6,False
11763913_at,2.9094245913582433,SNORA80E,False
11760966_a_at,2.9085997839953124,SLC25A14,False
11734002_a_at,2.907924496311131,ACTN2,False
11740231_a_at,2.907818657678956,CCNT1,False
11762978_x_at,2.907562280945208,SMN1,False
11741153_a_at,2.9062693834942452,NCF2,False
11758736_at,2.9058522142348684,PSMC2,False
11738657_a_at,2.905788083540241,CDKL4,False
11718126_s_at,2.905673335230157,AIMP1,False
11735505_a_at,2.9050840235211877,NLRC4,False
11739788_a_at,2.9050671480055077,C11orf57,False
11740633_x_at,2.904045112232043,ABCA10,False
11744148_at,2.903359291578205,MRPL12,False
11761563_x_at,2.9021521872764744,HEATR1,False
11753166_a_at,2.902087044459363,WDR6,False
11726338_a_at,2.9013651772853586,ALOX5,False
11737134_x_at,2.9004531985175688,ZNF385A,False
11758298_x_at,2.9003408897420977,KRT8,False
11730686_a_at,2.900305953206228,WT1,False
11734458_a_at,2.899958662728412,FAM160B1,False
11757983_s_at,2.8997970819462036,TRAM1,False
11720100_a_at,2.8990450999323243,SPIN1,False
11719875_x_at,2.8973041489957296,MTX1,False
11729420_a_at,2.897258088966919,TTC26,False
11734281_a_at,2.8966057360611877,ZNF17,False
11744187_at,2.8963472968538273,SBK1,False
11748020_a_at,2.895392073476467,XPNPEP1,False
11748861_a_at,2.894480760479626,ACPP,False
11742377_at,2.8940563352846227,OR7C2,False
11750458_x_at,2.8934543442854976,CA3,False
11743664_a_at,2.893359439887151,COG5,False
11748242_a_at,2.8923812328602083,CORO7,False
11715837_a_at,2.891301495439686,HEXB,False
11744174_a_at,2.8912857383761295,UBQLN4,False
11720238_at,2.8912640056020815,MAPK9,False
11729244_a_at,2.8904388057483197,DDX18,False
11736009_a_at,2.889876034757129,RSL1D1,False
11721243_a_at,2.8887726536710274,LAP3,False
11739179_s_at,2.8882108941343865,ST6GALNAC4,False
11728130_a_at,2.887398073826526,DNAAF5,False
11746348_x_at,2.8873108570547177,PNN,False
11747807_x_at,2.8872977657262298,RNGTT,False
11734608_x_at,2.886672706711119,SHQ1,False
11715870_a_at,2.8864875718483525,UFD1L,False
11748487_a_at,2.886266219266715,RGL2,False
11720406_a_at,2.8861161510403543,PPP6R2,False
11724531_x_at,2.886102691584767,MBIP,False
11733976_at,2.8855674700667797,HAUS5,False
11763966_at,2.885284023648711,TRIM71,False
11734592_at,2.885198281251361,SLC10A7,False
11746845_a_at,2.885138939224948,TMEM143,False
11741865_a_at,2.885102057513139,CSTL1,False
11721369_a_at,2.884877539647487,TRAPPC9,False
11744189_a_at,2.884473959828289,ACE,False
11736953_a_at,2.8841646858089116,SETDB2,False
11718840_s_at,2.8833295769949596,PDHX,False
11750591_a_at,2.882989952099787,PPL,False
11725319_a_at,2.8825723334862747,ZC3H14,False
11718105_s_at,2.8810329873543568,IPO5,False
11742766_a_at,2.880955512683708,DENND5A,False
11726048_x_at,2.8807369955495683,ASXL2,False
11758993_at,2.880578929939116,TRIM52,False
11719891_s_at,2.8805242879902258,CRYZ,False
11725782_at,2.8796671552329522,ANXA2R,False
11762605_at,2.878613420453857,LOC645261,False
11758437_s_at,2.8780496759240797,SNRNP48,False
11716661_at,2.8777057092316647,GRAMD4,False
11763282_x_at,2.877583431071286,RPL23AP82,False
11722971_a_at,2.8758967686272285,CREB5,False
11745271_x_at,2.8755209499164085,OPTN,False
11746797_a_at,2.8748428689800862,SDC2,False
11729496_at,2.8743189793970783,FAM133A,False
11730580_s_at,2.8742806178599567,HECW2,False
11737126_x_at,2.8741560112332376,CTAGE15,False
11756413_a_at,2.8736711502638568,ASTN2,False
11757258_at,2.873040855607348,PRG1,False
11730610_a_at,2.872932344384498,MCOLN2,False
11717735_at,2.872727592083814,ZCCHC24,False
11734021_at,2.8726873980739485,SHANK2,False
11741036_a_at,2.871983388412919,RPS6KA1,False
11759512_x_at,2.8717948222156497,CWC25,False
11761801_x_at,2.8708129867018815,MAP4K2,False
11727200_s_at,2.8706394641621897,ZRANB2,False
11756967_x_at,2.8704470850104853,SUCLG2,False
11759209_at,2.8700761121980327,AK9,False
11743703_a_at,2.8692095361047,THUMPD3,False
11755311_a_at,2.868815304459342,ITGB1BP1,False
11734053_x_at,2.8673622698967822,ZMYM6,False
11761225_a_at,2.8666011959666515,COQ4,False
11717599_s_at,2.8659011669723014,SLC20A2,False
11717800_a_at,2.8657748552762077,ATF5,False
11722370_a_at,2.864962256177421,TRIM22,False
11737177_at,2.8647670490048416,SLC25A21,False
11727041_a_at,2.864176357712303,TTI2,False
11730732_at,2.8633403617793216,DNASE2,False
11759814_at,2.8633084650793648,CCDC122,False
11761782_at,2.862689636639149,IRF1,False
11745655_x_at,2.862541376451469,MED16,False
11762841_at,2.8619107034222804,CYP4Z2P,False
11758928_at,2.861679561218478,NLN,False
11756753_a_at,2.8604607564508515,IQGAP3,False
11732204_a_at,2.860234634870234,NAP1L1,False
11755998_x_at,2.860045742527996,HLA-DRB4,False
11760194_at,2.8597852301960156,LRRIQ3,False
11729452_a_at,2.8588525240298295,C2CD3,False
11731577_a_at,2.8587169510860333,SLC22A1,False
11763798_a_at,2.858167327185058,STMN4,False
11720357_a_at,2.858158259897414,SMAP1,False
11740736_x_at,2.857514572660524,TMC7,False
11752182_a_at,2.8572023980763,DLG1,False
11756082_a_at,2.8547505527603554,MID1,False
11754441_a_at,2.8546774058695474,AGAP3,False
11746034_a_at,2.8540251916162815,FAM193A,False
11758308_s_at,2.85383303790163,HSP90AA1,False
11754836_x_at,2.853471087530763,ZNF232,False
11760762_x_at,2.8529699129005617,DENND2A,False
11721042_at,2.852768758727945,NSMCE2,False
11718904_s_at,2.8515987326581715,FILIP1L,False
11745784_a_at,2.8509909348444045,LOC148413,False
11727129_at,2.8505585193458067,MAGEB2,False
11756286_a_at,2.8504403921033497,SFXN2,False
11734716_at,2.850284942256841,CBLL1,False
11757227_at,2.8500043709022176,LOC100288842,False
11755811_a_at,2.849610938284778,ZNF266,False
11723822_a_at,2.849482468875157,ZNF862,False
11722918_a_at,2.8485099135626024,KCNS3,False
11754320_a_at,2.847584568442622,SMC4,False
11728657_at,2.8465638447534998,IGFBP5,False
11754602_a_at,2.8451549174434425,CYB5RL,False
11723386_s_at,2.844288551784124,PTAR1,False
11728584_s_at,2.844271860104913,ZMAT1,False
11719403_a_at,2.8441168403011674,RAP2A,False
11724388_at,2.8435494106217747,ZNF721,False
11756474_a_at,2.8426560215103023,CPT1A,False
11763138_x_at,2.8424487891275896,RBM15,False
11719773_s_at,2.841624415789822,C5orf24,False
11736719_at,2.8411830224424857,ZNF474,False
11742294_at,2.8409225626587182,TEX14,False
11742417_at,2.8400396771895333,ZNF737,False
11757944_s_at,2.839862622612466,MIEF1,False
11732538_at,2.839721913444182,TBX21,False
11762971_x_at,2.838699035055579,NARFL,False
11757511_x_at,2.838078332559788,HLA-DPA1,False
11756479_x_at,2.837047668370904,RNASET2,False
11733162_a_at,2.835914607157934,PSTPIP1,False
11728361_a_at,2.8344607958724923,CHCHD7,False
11757622_s_at,2.834420127395194,TSPYL5,False
11726039_at,2.834403002857761,C3orf38,False
11734808_s_at,2.8332782375532735,DTNA,False
11745659_s_at,2.8330855297990962,POM121,False
11762681_at,2.832516806285389,LOC280665,False
11733144_s_at,2.832078039980229,IMPA1,False
11754492_x_at,2.8319295949606538,PLCB2,False
11716527_a_at,2.8307230816651234,GSTK1,False
11721472_a_at,2.8296915122033504,HCCS,False
11728811_at,2.8293872042571073,OTUD7B,False
11754569_x_at,2.829332030848274,MZT2A,False
11730913_a_at,2.8289852192957157,ARHGAP12,False
11727081_a_at,2.8289184301097934,TIPIN,False
11752142_a_at,2.828270041434777,FLNA,False
11757665_x_at,2.827976801982877,NDUFS5,False
11730840_a_at,2.8269902269503637,ZMYND8,False
11741764_a_at,2.826700138311504,GPN1,False
11743237_at,2.825750326318265,TMEM8C,False
11763201_at,2.8250213585409907,FAM65B,False
11745533_x_at,2.8250047100451123,PPP5C,False
11740928_at,2.8228676500447767,C10orf131,False
11735730_s_at,2.8224493313314296,PRKRIR,False
11717231_at,2.8215151517355994,EP400,False
11725622_s_at,2.82148275831711,JMJD4,False
11741921_at,2.8201747466898555,DGAT2L6,False
11744682_x_at,2.820058747235944,EIF5A,False
11755029_a_at,2.8176908853833855,HID1,False
11753547_a_at,2.8176628257184553,C9orf66,False
11744185_a_at,2.817022853678389,SIPA1L2,False
11759309_a_at,2.8158279984494197,SNED1,False
11719705_a_at,2.8153828560899337,BCKDK,False
11757650_s_at,2.813406949544945,FN1,False
11722873_a_at,2.812759015936807,RTKN,False
11760909_x_at,2.8117500077574085,LTBP4,False
11720776_a_at,2.81155557541666,RNF8,False
11736670_a_at,2.810451222345685,MCM4,False
11723243_at,2.810039305602849,CDK6,False
11720317_a_at,2.809907265310693,DAD1,False
11735589_at,2.8092923161325025,PTGDR,False
11718735_at,2.8079703751922342,PCMTD1,False
11754918_s_at,2.8078385479850705,HMGCS1,False
11753159_a_at,2.807256459318749,CD274,False
11724710_at,2.8066138986683407,SOX11,False
11734367_at,2.8066050257580506,FOXD3,False
11725100_s_at,2.8060463771486592,ESF1,False
11724120_a_at,2.804216984584278,TRIM59,False
11720531_at,2.803343909174881,C9orf72,False
11717704_x_at,2.8030451048885823,KIFC3,False
